2022-12-10 19:28:09,369 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:28:09,370 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:28:16,852 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:28:16,876 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:28:16,876 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:28:26,530 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:28:26,550 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:28:26,550 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:33:15,696 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:33:15,744 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:33:15,744 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:33:32,140 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:33:32,203 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:33:32,203 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:33:46,183 INFO    MainThread:19396 [wandb_init.py:_resume_backend():398] resuming backend
2022-12-10 19:33:46,245 INFO    MainThread:19396 [wandb_init.py:_pause_backend():389] pausing backend
2022-12-10 19:33:46,245 INFO    MainThread:19396 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-12-10 19:34:18,538 WARNING MsgRouterThr:19396 [router.py:message_loop():77] message_loop has been closed
